Periodo;Provincia;TODOS LOS REGIMENES Total Sexo;TODOS LOS REGIMENES Mujer;TODOS LOS REGIMENES Varon;REGIMEN GENERAL Total Sexo;REGIMEN GENERAL Mujer;REGIMEN GENERAL Varon;R.G.(S.E.AGRARIO) Total Sexo;R.G.(S.E.AGRARIO) Mujer;R.G.(S.E.AGRARIO) Varon;R.G.(S.E. EM. HOGAR) Total Sexo;R.G.(S.E. EM. HOGAR) Mujer;R.G.(S.E. EM. HOGAR) Varon;R.E.AUTONOMOS (NO SETA) Total Sexo;R.E.AUTONOMOS (NO SETA) Mujer;R.E.AUTONOMOS (NO SETA) Varon;REG.E. AUTONOMOS (SETA) Total Sexo;REG.E. AUTONOMOS (SETA) Mujer;REG.E. AUTONOMOS (SETA) Varon;R.E.MAR(CUENTA AJENA) Total Sexo;R.E.MAR(CUENTA AJENA) Mujer;R.E.MAR(CUENTA AJENA) Varon;R.E.MAR(C. PROPIA) Total Sexo;R.E.MAR(C. PROPIA) Mujer;R.E.MAR(C. PROPIA) Varon;R.E. MINERIA CARBON Total Sexo;R.E. MINERIA CARBON Mujer;R.E. MINERIA CARBON Varon
201807;5. Avila;55053.00;24479.41;30573.59;37919.05;18673.86;19245.18;1522.82;417.68;1105.14;1125.00;1064.18;60.82;11802.68;3801.41;8001.27;2683.45;522.27;2161.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;6. Badajoz;250024.86;108970.59;141054.27;155884.91;74339.14;81545.77;42187.82;16623.23;25564.59;2864.36;2780.73;83.64;42678.50;13972.95;28705.55;6409.27;1254.55;5154.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;7. Baleares;579761.77;272213.41;307548.36;465830.09;227425.73;238404.36;2872.14;418.27;2453.86;10712.64;9201.14;1511.50;95541.27;34056.64;61484.64;1356.91;504.14;852.77;3007.55;578.50;2429.05;441.18;29.00;412.18;0.00;0.00;0.00
201807;8. Barcelona;2572752.14;1209606.55;1363142.59;2114691.82;1017576.64;1097114.18;5002.18;913.77;4088.41;52996.41;49949.68;3044.73;393822.05;140065.50;253756.55;2401.50;598.45;1803.05;3634.59;492.50;3142.09;203.59;10.00;193.59;0.00;0.00;0.00
201807;9. Burgos;149997.82;66233.09;83764.73;117659.05;53632.05;64027.00;1326.00;196.86;1129.14;2863.91;2773.77;90.14;23817.68;8461.91;15355.77;4331.18;1168.50;3162.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;10. Caceres;148522.36;67131.14;81390.23;92036.77;45415.82;46620.95;22423.77;9007.41;13416.36;2092.68;2001.55;91.14;27152.14;9432.05;17720.09;4817.00;1274.32;3541.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;11. Cadiz;384607.73;170904.41;213703.32;286801.68;130767.00;156034.68;27776.14;14537.00;13239.14;4288.27;4037.73;250.55;58839.68;20893.05;37946.64;1658.27;419.27;1239.00;4956.91;237.27;4719.64;286.77;13.09;273.68;0.00;0.00;0.00
201807;12. Castellon;231164.95;101269.68;129895.27;179422.27;80670.68;98751.59;4995.09;632.64;4362.45;4047.73;3921.91;125.82;39209.68;15142.18;24067.50;2231.73;822.55;1409.18;1086.41;76.59;1009.82;172.05;3.14;168.91;0.00;0.00;0.00
201807;13. Ciudad Real;164899.91;66652.05;98247.86;116245.14;51178.91;65066.23;9767.91;1573.95;8193.95;2966.41;2898.23;68.18;31349.36;10131.77;21217.59;4559.09;866.18;3692.91;0.00;0.00;0.00;0.00;0.00;0.00;12.00;3.00;9.00
201807;14. Cordoba;290303.27;134118.14;156184.14;171947.68;78050.14;93897.55;62272.23;35024.64;27247.59;3725.45;3617.32;107.14;49044.64;16436.68;32607.95;3313.27;989.36;2323.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;15. Coruna;433704.77;210876.00;222828.77;327798.05;161618.95;166179.09;1941.27;476.36;1464.91;11659.50;11381.82;277.68;77637.73;30707.32;46930.41;8854.27;5491.77;3362.50;3278.91;190.50;3088.41;2535.05;1009.27;1525.77;0.00;0.00;0.00
201807;16. Cuenca;80082.27;32632.73;47449.55;49720.05;22754.91;26965.14;9676.14;2935.68;6740.45;1333.82;1294.64;39.18;14660.09;4608.91;10051.18;4692.18;1038.59;3653.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;17. Girona;347982.27;158439.59;189542.68;273021.45;130495.82;142525.64;3578.82;470.68;3108.14;5283.36;4700.18;583.18;62644.55;21986.95;40657.59;1641.36;477.36;1164.00;1519.82;286.59;1233.23;292.91;22.00;270.91;0.00;0.00;0.00
201807;18. Granada;326003.18;155233.68;170769.50;204168.18;97698.77;106469.41;52489.59;29760.09;22729.50;5594.27;5418.41;175.86;58292.82;20775.68;37517.14;5214.18;1566.18;3648.00;201.14;13.55;187.59;43.00;1.00;42.00;0.00;0.00;0.00
201807;19. Guadalajara;91579.09;39982.82;51596.27;74119.41;33603.55;40515.86;840.64;130.45;710.18;1572.86;1530.95;41.91;13622.27;4498.77;9123.50;1423.91;219.09;1204.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;20. Gipuzkoa;320440.27;147415.05;173025.23;241378.86;114071.45;127307.41;642.41;96.77;545.64;10323.86;9857.55;466.32;65633.68;22654.91;42978.77;1292.86;630.95;661.91;962.55;56.41;906.14;206.05;47.00;159.05;0.00;0.00;0.00
201807;21. Huelva;202149.95;93442.68;108706.27;118679.45;54219.45;64459.00;52354.59;28122.36;24232.23;1525.27;1468.09;57.18;25964.95;9061.82;16903.14;1737.59;516.55;1221.05;1552.05;52.41;1499.64;336.05;2.00;334.05;0.00;0.00;0.00
201807;22. Huesca;103243.86;44564.00;58678.86;71215.82;34037.32;37178.50;7896.18;1429.86;6466.32;1577.86;1533.18;43.68;18889.73;6617.86;12271.86;3664.27;945.77;2718.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;23. Jaen;230639.64;103298.05;127341.59;130280.14;58132.77;72147.36;57162.41;29527.14;27635.27;2159.45;2090.14;69.32;37131.68;12568.14;24563.55;3905.95;979.86;2926.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;24. Leon;159966.23;76513.09;83451.14;116943.18;58949.73;57993.45;1282.91;228.23;1054.68;3387.73;3278.18;109.55;32109.50;11938.18;20169.32;5879.77;2108.77;3771.00;0.00;0.00;0.00;0.00;0.00;0.00;363.14;10.00;353.14
201807;25. Lleida;197791.59;84888.41;112903.18;141883.50;67579.73;74303.77;14051.09;1622.86;12428.23;2428.55;2354.45;74.09;33491.50;11930.59;21560.91;5935.95;1400.77;4535.18;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00
201807;26. Rioja;127608.32;59044.86;68563.45;94386.14;46024.32;48361.82;4022.23;1089.41;2932.82;2922.82;2848.05;74.77;22733.59;8309.05;14424.55;3543.55;774.05;2769.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;27. Lugo;124422.09;60042.50;64379.59;82264.36;41385.05;40879.32;1968.91;429.27;1539.64;3493.05;3422.23;70.82;24761.59;9264.32;15497.27;10338.41;5413.45;4924.95;1408.55;75.86;1332.68;187.23;52.32;134.91;0.00;0.00;0.00
201807;28. Madrid;3120191.45;1473319.77;1646866.73;2608789.23;1228260.82;1380525.95;2179.41;445.23;1734.18;109520.86;104636.14;4882.73;394482.27;138849.05;255632.73;1134.23;297.14;837.09;4072.73;830.41;3242.32;11.73;0.00;11.73;1.00;1.00;0.00
201807;29. Malaga;626110.05;291097.50;335011.32;463975.86;219407.36;244568.27;31282.55;18011.59;13270.95;12117.32;11217.18;900.14;115137.23;41735.14;73401.09;2335.36;631.09;1704.27;1043.18;82.14;961.05;218.55;13.00;205.55;0.00;0.00;0.00
201807;30. Murcia;581520.50;249365.05;332154.45;391560.23;177678.27;213880.95;78251.95;25472.09;52779.86;11491.00;11124.45;366.55;93724.45;33003.64;60720.82;5226.41;2025.59;3200.82;1128.09;54.36;1073.73;138.36;6.64;131.73;0.00;0.00;0.00
201807;31. Navarra;280974.95;126198.09;154776.86;220711.50;101567.68;119143.82;5137.82;846.36;4291.45;7403.41;7150.23;253.18;43477.68;15554.32;27923.36;4244.55;1079.50;3165.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;32. Ourense;104403.68;49535.18;54867.50;75801.05;36616.27;39183.77;442.14;82.95;359.18;3229.59;3146.32;83.27;22980.91;8602.18;14378.73;1950.00;1087.45;862.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;33. Asturias;368109.23;176848.14;191260.09;280038.50;137305.45;142732.05;1304.86;244.45;1060.41;8735.50;8410.32;325.18;66653.41;26489.73;40163.68;8102.91;4149.41;3953.50;1156.05;51.73;1104.32;408.41;48.00;360.41;1709.59;149.05;1560.55
201807;34. Palencia;65833.23;28493.36;37339.86;50252.68;23242.27;27010.41;982.91;113.68;869.23;970.23;947.55;22.68;10970.09;3703.82;7266.27;2650.91;486.05;2164.86;0.00;0.00;0.00;0.00;0.00;0.00;6.41;0.00;6.41
201807;35. Palmas;418828.41;190242.32;228585.09;340499.18;160598.68;179899.50;5883.68;2199.45;3684.23;5831.59;5418.77;412.82;61863.86;21180.82;40683.05;868.36;261.45;606.91;3584.45;567.45;3017.00;297.27;15.68;281.59;0.00;0.00;0.00
201807;36. Pontevedra;359014.73;170235.32;188778.41;267141.45;129717.91;137423.55;1301.68;506.18;795.50;8748.64;8576.00;172.64;64205.73;25476.14;38728.59;3520.36;2192.32;1328.05;7464.64;849.27;6615.36;6632.23;2917.50;3714.73;0.00;0.00;0.00
201807;37. Salamanca;120186.23;54174.23;66011.00;88307.05;43019.59;45286.45;1983.59;177.09;1806.50;2760.86;2674.55;86.32;22980.00;7653.82;15326.18;4154.73;649.18;3505.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;38. Santa Cruz de Tenerife;368090.00;170401.09;197687.91;293089.91;141394.73;151694.18;7126.41;1971.23;5155.18;4487.14;4217.27;269.86;58901.27;22003.45;36897.82;1799.73;418.32;1381.41;2376.50;389.50;1987.00;309.05;6.59;302.45;0.00;0.00;0.00
201807;39. Cantabria;222948.55;104691.27;118256.27;173262.77;83221.23;90041.55;763.86;133.73;630.14;5373.82;5184.95;188.86;37940.95;14183.32;23756.64;4145.95;1820.59;2325.36;1164.86;85.73;1079.14;296.32;61.73;234.59;0.00;0.00;0.00
201807;40. Segovia;62901.68;27818.82;35082.86;44048.05;20814.50;23233.55;2763.91;1357.27;1406.64;1335.09;1270.18;64.91;12507.32;4058.32;8449.00;2247.32;318.55;1928.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;41. Sevilla;712734.95;325531.09;387201.86;505439.27;226546.14;278892.14;85632.77;49495.14;36137.64;13147.68;12751.73;395.95;105994.59;36034.36;69959.23;2135.27;665.36;1469.91;340.36;38.36;302.00;45.00;0.00;45.00;0.00;0.00;0.00
201807;42. Soria;39980.68;17103.32;22877.36;30353.59;13923.27;16430.32;803.50;132.23;671.27;801.00;785.00;16.00;6302.95;2054.91;4248.05;1719.64;207.91;1511.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;43. Tarragona;322765.82;147012.64;175751.18;256461.36;121954.86;134504.50;5559.14;1159.09;4400.05;4009.18;3793.23;215.95;51224.14;18898.23;32325.91;3575.00;991.55;2583.45;1595.91;203.68;1392.23;341.09;12.00;329.09;0.00;0.00;0.00
201807;44. Teruel;56155.18;24366.55;31788.64;40005.64;18505.59;21500.05;1658.14;385.77;1272.36;839.09;820.27;18.82;10187.27;3632.82;6554.45;3373.05;1019.09;2353.95;0.00;0.00;0.00;0.00;0.00;0.00;92.00;3.00;89.00
201807;45. Toledo;223704.27;91115.23;132588.05;164817.41;71726.09;93091.32;5796.86;857.45;4939.41;3405.45;3237.36;167.09;46209.55;14578.41;31631.14;3475.00;715.91;2759.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;46. Valencia;971131.27;434938.73;536190.55;751846.50;349390.00;402455.50;19800.55;3028.64;16771.91;18973.50;18245.23;727.27;172772.82;62832.00;109940.82;4706.77;964.77;3742.00;2913.18;470.09;2443.09;117.95;8.00;109.95;0.00;0.00;0.00
201807;47. Valladolid;214405.86;97758.59;116647.27;170021.91;80581.00;89440.91;3381.27;791.14;2590.14;4363.91;4263.86;100.05;33669.41;11725.77;21943.64;2969.36;396.82;2572.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;48. Bizkaia;472312.00;222420.64;249884.68;368214.86;173282.41;194929.77;927.09;101.64;825.45;16141.73;15439.32;698.41;82895.41;32779.59;50115.82;1167.86;539.36;628.50;2816.41;224.32;2592.09;148.64;54.00;94.64;0.00;0.00;0.00
201807;49. Zamora;58907.59;25713.00;33193.59;39046.23;19254.32;19790.91;1468.09;222.00;1246.09;936.64;910.32;26.32;13595.59;4608.77;8986.82;3861.05;717.59;3143.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201807;50. Zaragoza;419327.09;190712.50;228614.59;327705.64;154196.23;173509.41;12875.18;3174.18;9701.00;9349.45;9075.14;274.32;64892.86;23226.36;41666.50;4479.95;1035.59;3444.36;0.00;0.00;0.00;0.00;0.00;0.00;24.00;5.00;19.00
201807;51. Ceuta;21044.95;9527.18;11517.77;16037.14;6991.36;9045.77;4.09;1.00;3.09;1319.09;1266.32;52.77;3456.23;1250.09;2206.14;0.00;0.00;0.00;220.41;18.41;202.00;8.00;0.00;8.00;0.00;0.00;0.00
201807;52. Melilla;23011.77;10510.32;12501.45;16511.41;7617.50;8893.91;7.45;3.00;4.45;1620.23;1562.27;57.95;4781.23;1311.59;3469.64;0.00;0.00;0.00;91.45;15.95;75.50;0.00;0.00;0.00;0.00;0.00;0.00
201808;Total Nacional;18839813.82;8647100.59;10192670.18;14392334.32;6788376.91;7603935.41;714924.82;303324.59;411600.23;412209.82;393190.05;19007.73;3061208.27;1091387.36;1969812.91;188067.05;59756.95;128309.09;54833.82;6564.32;48269.50;14050.32;4328.50;9721.82;2185.41;171.91;2013.50
201808;1. Alava;153499.77;68435.77;85063.00;129042.05;58138.91;70902.14;662.41;52.23;610.18;3117.55;2993.00;124.55;18797.14;6681.95;12115.18;1880.64;569.68;1310.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;2. Albacete;139420.27;57688.86;81730.41;95812.64;43677.45;52135.18;11511.95;2684.73;8827.23;2357.09;2283.18;73.91;26889.05;8530.41;18357.64;2849.55;513.09;2336.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;3. Alicante;651770.05;294297.73;357470.86;495281.00;234257.00;261022.55;15164.27;5064.50;10099.77;9484.00;8966.14;517.86;126063.27;44555.73;81507.55;2816.59;890.55;1926.05;2689.55;560.82;2128.73;271.36;3.00;268.36;0.00;0.00;0.00
201808;4. Almeria;268691.68;114812.91;153878.77;161377.77;75106.45;86271.32;45379.59;15786.27;29593.32;2835.64;2731.64;104.00;42710.27;15757.77;26952.50;15268.59;5370.77;9897.82;962.36;54.00;908.36;157.45;6.00;151.45;0.00;0.00;0.00
201808;5. Avila;55237.86;24564.41;30673.45;38065.41;18717.05;19348.36;1566.45;461.86;1104.59;1104.77;1045.64;59.14;11816.45;3815.73;8000.73;2684.77;524.14;2160.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;6. Badajoz;250594.05;109501.95;141092.09;157812.77;75396.59;82416.18;40841.82;16057.86;24783.95;2836.64;2753.73;82.91;42707.82;14046.59;28661.23;6395.00;1247.18;5147.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;7. Baleares;576413.41;271643.36;304770.05;462662.45;227005.95;235656.50;2866.18;422.05;2444.14;10669.55;9167.45;1502.09;95402.73;33948.55;61454.18;1356.23;499.82;856.41;3014.32;570.55;2443.77;441.95;29.00;412.95;0.00;0.00;0.00
201808;8. Barcelona;2514630.14;1178254.00;1336373.14;2060352.18;988184.91;1072166.27;5150.91;951.73;4199.18;52543.55;49522.09;3019.45;390423.00;138516.59;251906.41;2401.23;598.73;1802.50;3556.36;470.00;3086.36;202.91;9.95;192.95;0.00;0.00;0.00
201808;9. Burgos;148743.73;65817.41;82926.32;116547.23;53280.00;63267.23;1270.27;186.50;1083.77;2825.55;2740.73;84.82;23777.23;8445.59;15331.64;4323.45;1164.59;3158.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;10. Caceres;146712.00;66581.36;80129.64;92145.82;45581.86;46563.95;20798.55;8426.05;12372.50;2066.41;1976.32;90.09;27043.86;9392.55;17651.32;4657.36;1204.59;3451.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;11. Cadiz;385826.64;172508.32;213318.32;288912.23;132511.91;156400.32;27194.23;14433.59;12760.64;4292.73;4042.86;249.86;58707.23;20843.86;37863.36;1653.05;417.27;1235.77;4784.64;245.32;4539.32;282.55;13.50;269.05;0.00;0.00;0.00
201808;12. Castellon;229689.59;100715.41;128974.18;178380.73;80212.41;98168.32;4976.95;639.82;4337.14;4026.27;3897.05;129.23;39044.27;15063.68;23980.59;2231.68;824.82;1406.86;913.27;74.64;838.64;116.41;3.00;113.41;0.00;0.00;0.00
201808;13. Ciudad Real;165741.00;66849.36;98890.68;116514.73;51318.00;65196.73;10446.91;1667.50;8779.41;2962.05;2888.27;72.82;31245.27;10104.18;21141.09;4560.05;868.41;3691.64;0.00;0.00;0.00;0.00;0.00;0.00;12.00;3.00;9.00
201808;14. Cordoba;286445.36;132667.23;153777.14;169479.05;77066.91;92412.14;61210.73;34702.91;26507.82;3683.14;3572.91;109.23;48761.27;16336.05;32425.23;3311.18;988.45;2322.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;15. Coruna;434024.32;210597.73;223426.59;328307.27;161449.82;166857.45;2011.36;497.55;1513.82;11569.32;11303.14;266.18;77526.32;30675.64;46850.68;8820.55;5467.64;3352.91;3245.50;195.77;3049.73;2544.00;1008.18;1535.82;0.00;0.00;0.00
201808;16. Cuenca;76472.50;31697.45;44775.05;50069.95;23035.05;27034.91;5720.68;1707.45;4013.23;1327.36;1291.55;35.82;14678.55;4628.68;10049.86;4675.95;1034.73;3641.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;17. Girona;344607.95;156876.27;187731.68;269556.09;128964.27;140591.82;3778.09;476.18;3301.91;5226.82;4649.82;577.00;62589.36;21991.82;40597.55;1641.36;478.09;1163.27;1524.05;294.09;1229.95;292.18;22.00;270.18;0.00;0.00;0.00
201808;18. Granada;324512.77;154586.45;169926.32;202957.32;97290.41;105666.91;52605.68;29734.95;22870.73;5541.64;5366.64;175.00;57890.50;20589.32;37301.18;5274.32;1590.91;3683.41;201.23;13.23;188.00;42.09;1.00;41.09;0.00;0.00;0.00
201808;19. Guadalajara;90399.32;39305.09;51094.23;73110.64;32972.59;40138.05;771.05;116.55;654.50;1559.18;1519.82;39.36;13539.27;4477.18;9062.09;1419.18;218.95;1200.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;20. Gipuzkoa;316291.45;145329.14;170962.32;237482.00;112135.77;125346.23;744.00;114.73;629.27;10258.68;9801.50;457.18;65358.32;22547.23;42811.09;1286.18;626.55;659.64;958.18;55.59;902.59;204.09;47.77;156.32;0.00;0.00;0.00
201808;21. Huelva;200950.09;93165.14;107783.95;119483.36;54770.55;64711.82;50473.23;27348.55;23124.68;1517.91;1462.09;55.82;25887.50;9022.05;16865.45;1710.45;505.82;1204.64;1538.27;54.09;1484.18;339.36;2.00;337.36;0.00;0.00;0.00
201808;22. Huesca;102188.32;44322.59;57864.73;71163.82;34015.77;37148.05;6919.50;1248.50;5671.00;1557.95;1513.45;43.50;18887.64;6600.36;12287.27;3659.41;944.50;2714.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;23. Jaen;229921.73;103078.18;126843.55;129362.82;58015.27;71347.55;57431.36;29454.00;27977.36;2139.55;2072.00;67.55;37074.09;12561.73;24512.36;3913.91;975.18;2938.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;24. Leon;159871.50;76507.68;83361.82;116918.00;58988.41;57929.59;1280.77;225.14;1055.64;3353.05;3246.77;106.27;32099.73;11940.68;20157.05;5867.95;2096.68;3771.27;0.00;0.00;0.00;0.00;0.00;0.00;352.00;10.00;342.00
201808;25. Lleida;197076.23;84216.64;112859.59;140358.73;66839.82;73518.91;14934.73;1744.45;13190.27;2411.18;2338.41;72.77;33435.36;11891.59;21543.77;5935.23;1402.36;4532.86;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00
201808;26. Rioja;125964.59;58402.59;67562.00;93229.86;45516.77;47713.09;3623.64;990.50;2633.14;2911.95;2836.36;75.59;22657.77;8286.55;14371.23;3541.36;772.41;2768.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;27. Lugo;124995.64;60424.86;64570.77;83066.05;41778.59;41287.45;2003.45;490.23;1513.23;3480.27;3411.50;68.77;24560.59;9234.18;15326.41;10291.00;5385.00;4906.00;1407.86;73.91;1333.95;186.41;51.45;134.95;0.00;0.00;0.00
201808;28. Madrid;3083596.05;1452413.95;1631177.09;2576778.86;1210119.95;1366656.91;2312.91;466.73;1846.18;108374.05;103483.32;4888.73;390886.27;137212.23;253673.05;1135.14;298.23;836.91;4095.82;832.50;3263.32;12.00;0.00;12.00;1.00;1.00;0.00
201808;29. Malaga;622703.09;289606.82;333095.27;461709.45;218448.23;243261.23;30771.68;17841.95;12929.73;12078.68;11168.91;909.77;114565.41;41413.95;73150.45;2328.32;634.73;1693.59;1033.36;86.05;947.32;216.18;13.00;203.18;0.00;0.00;0.00
201808;30. Murcia;567300.59;244754.82;322544.77;386115.45;175150.50;210963.95;70499.59;23935.82;46563.77;11332.41;10970.73;361.68;92891.64;32619.05;60272.59;5210.36;2019.32;3191.05;1110.64;53.41;1057.23;140.50;6.00;134.50;0.00;0.00;0.00
201808;31. Navarra;280414.73;126126.09;154288.64;220087.32;101518.82;118568.50;5327.05;929.82;4397.23;7345.14;7090.00;255.14;43417.59;15511.68;27905.91;4237.64;1075.77;3161.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;32. Ourense;104141.50;49430.73;54709.09;76205.55;36791.14;39412.73;403.73;69.32;334.41;3215.36;3131.45;83.91;22381.09;8361.14;14019.95;1935.77;1077.68;858.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;33. Asturias;369096.86;177446.36;191649.50;281197.00;138019.09;143176.91;1344.95;260.00;1084.95;8675.64;8355.73;319.91;66556.36;26431.59;40124.77;8073.14;4129.23;3943.91;1147.14;53.36;1093.77;404.23;47.45;356.77;1698.41;149.91;1548.50
201808;34. Palencia;64812.77;28223.77;36589.00;49304.45;23003.41;26301.05;980.45;121.14;859.32;954.41;931.77;22.64;10927.82;3684.77;7243.05;2640.64;482.68;2157.95;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;5.00
201808;35. Palmas;420110.91;190752.59;229357.32;341722.73;161130.41;180591.32;5956.55;2221.55;3735.00;5789.18;5373.82;415.36;61869.45;21174.55;40694.91;870.36;260.14;610.23;3603.82;576.14;3027.68;298.82;16.00;282.82;0.00;0.00;0.00
201808;36. Pontevedra;357226.09;169722.23;187502.86;265752.36;129343.23;136409.14;1239.14;494.91;744.23;8735.00;8563.05;171.95;63889.09;25386.32;38501.77;3505.18;2177.14;1328.05;7480.45;850.50;6629.95;6624.86;2907.09;3717.77;0.00;0.00;0.00
201808;37. Salamanca;120032.55;54007.09;66024.45;88135.64;42854.23;45280.41;2057.05;195.68;1861.36;2737.14;2649.73;87.41;22954.09;7658.82;15295.27;4148.64;648.64;3500.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;38. Santa Cruz de Tenerife;368933.77;170820.50;198112.41;293960.77;141851.50;152108.41;7170.41;1989.27;5181.14;4472.50;4204.73;267.77;58799.27;21960.00;36839.27;1802.14;418.91;1383.23;2417.68;389.09;2028.59;311.00;7.00;304.00;0.00;0.00;0.00
201808;39. Cantabria;223592.68;105177.45;118414.23;173907.05;83720.09;90186.95;789.55;143.45;646.09;5349.59;5163.45;186.14;37937.36;14192.36;23744.00;4127.27;1806.77;2320.50;1186.18;89.32;1096.86;295.68;62.00;233.68;0.00;0.00;0.00
201808;40. Segovia;62988.55;27889.59;35098.95;44126.50;20865.86;23260.64;2805.91;1399.50;1406.41;1335.95;1268.00;67.95;12478.18;4038.77;8439.41;2242.00;317.45;1924.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;41. Sevilla;706264.00;322332.59;383929.41;500718.64;224197.77;276519.86;84834.18;49231.95;35602.23;12978.91;12598.00;380.91;105207.59;35601.09;69605.50;2140.50;666.55;1473.95;338.32;37.23;301.09;45.86;0.00;45.86;0.00;0.00;0.00
201808;42. Soria;40166.05;17181.05;22985.00;30562.91;14006.73;16556.18;774.45;124.45;650.00;803.45;786.77;16.68;6310.27;2055.95;4254.32;1714.95;207.14;1507.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;43. Tarragona;319086.41;145230.50;173853.91;253380.73;120379.82;132998.91;5258.14;1099.91;4158.23;3957.45;3743.68;213.77;51006.68;18811.77;32194.91;3559.64;984.14;2575.50;1576.36;199.18;1377.18;347.41;12.00;335.41;0.00;0.00;0.00
201808;44. Teruel;56054.00;24487.41;31566.59;40251.73;18725.91;21525.82;1356.27;309.73;1046.55;830.59;813.09;17.50;10162.95;3617.77;6545.18;3360.45;1017.91;2342.55;0.00;0.00;0.00;0.00;0.00;0.00;92.00;3.00;89.00
201808;45. Toledo;223213.86;91082.59;132130.27;164750.41;71835.23;92915.18;5607.68;824.91;4782.77;3359.55;3195.77;162.77;46024.00;14509.77;31514.23;3472.23;716.91;2755.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;46. Valencia;954326.05;427123.68;527200.36;737587.77;342510.59;395076.18;18881.68;2842.77;16038.91;18802.45;18080.45;721.00;171322.27;62249.18;109073.09;4695.00;958.64;3736.36;2918.00;474.05;2443.95;118.86;8.00;110.86;0.00;0.00;0.00
201808;47. Valladolid;212152.32;96641.05;115511.27;168260.50;79661.27;88599.23;3111.59;711.50;2400.09;4323.91;4224.86;99.05;33493.50;11647.50;21846.00;2962.82;395.91;2566.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;48. Bizkaia;466543.18;219597.18;246939.05;363309.41;170941.45;192363.95;927.14;99.91;827.23;15966.45;15271.14;692.36;82210.91;32472.23;49738.68;1166.50;537.77;628.73;2815.36;221.59;2593.77;147.41;53.09;94.32;0.00;0.00;0.00
201808;49. Zamora;59378.95;25948.32;33429.64;39570.59;19497.59;20072.00;1432.45;213.95;1218.50;930.00;904.55;25.45;13600.95;4617.32;8983.64;3844.95;714.91;3130.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201808;50. Zaragoza;412440.45;187926.14;224514.18;324472.86;152712.14;171760.73;9733.27;2106.59;7626.68;9235.77;8965.68;269.95;64507.36;23107.23;41400.14;4467.18;1029.50;3437.68;0.00;0.00;0.00;0.00;0.00;0.00;24.00;5.00;19.00
